pago_id,fecha,subs_id
7532,21/4/2021,123
7533,21/5/2021,123
7534,21/6/2021,123
7535,21/7/2021,123
7536,21/8/2021,123
7537,21/9/2021,123
7538,21/10/2021,123
7539,21/11/2021,123
7540,21/12/2023,123
7541,11/6/2020,124
7542,11/7/2020,124
7543,11/8/2020,124
7544,11/9/2020,124
7545,11/10/2020,124
7546,11/11/2020,124
7547,11/12/2020,124
7548,11/1/2021,124
7549,11/2/2021,124
7550,11/3/2021,124
7551,11/4/2021,124
7552,11/5/2021,124
7553,11/6/2021,124
7554,11/7/2021,124
7555,11/8/2021,124
7556,11/9/2021,124
7557,11/10/2021,124
7558,11/11/2021,124
7559,11/12/2023,124
7560,3/11/2020,125
7561,3/12/2020,125
7562,3/1/2021,125
7563,3/2/2021,125
7564,3/3/2021,125
7565,3/4/2021,125
7566,3/5/2021,125
7567,3/6/2021,125
7568,3/7/2021,125
7569,3/8/2021,125
7570,3/9/2021,125
7571,3/10/2021,125
7572,3/11/2021,125
7573,3/12/2023,125
7574,8/4/2021,126
7575,8/5/2021,126
7576,8/6/2021,126
7577,8/7/2021,126
7578,8/8/2021,126
7579,8/9/2021,126
7580,8/10/2021,126
7581,8/11/2021,126
7582,8/12/2023,126
7583,9/7/2021,127
7584,9/8/2021,127
7585,9/9/2021,127
7586,9/10/2021,127
7587,9/11/2021,127
7588,9/12/2023,127
7589,27/2/2021,128
7590,27/3/2021,128
7591,27/4/2021,128
7592,27/5/2021,128
7593,27/6/2021,128
7594,27/7/2021,128
7595,27/8/2021,128
7596,27/9/2021,128
7597,27/10/2021,128
7598,27/11/2021,128
7599,27/12/2023,128
7600,24/8/2021,129
7601,24/9/2021,129
7602,24/10/2021,129
7603,24/11/2021,129
7604,24/12/2023,129
7605,1/4/2021,130
7606,1/5/2021,130
7607,1/6/2021,130
7608,1/7/2021,130
7609,1/8/2021,130
7610,1/9/2021,130
7611,1/10/2021,130
7612,1/11/2021,130
7613,1/12/2023,130
7614,19/5/2021,131
7615,19/6/2021,131
7616,19/7/2021,131
7617,19/8/2021,131
7618,19/9/2021,131
7619,19/10/2021,131
7620,19/11/2023,131
7621,26/9/2021,132
7622,26/10/2021,132
7623,26/11/2021,132
7624,26/12/2023,132
7625,5/3/2021,133
7626,5/4/2021,133
7627,5/5/2021,133
7628,5/6/2021,133
7629,5/7/2021,133
7630,5/8/2021,133
7631,5/9/2021,133
7632,5/10/2021,133
7633,5/11/2021,133
7634,5/12/2023,133
7635,1/5/2021,134
7636,1/6/2021,134
7637,1/7/2021,134
7638,1/8/2021,134
7639,1/9/2021,134
7640,1/10/2021,134
7641,1/11/2021,134
7642,1/12/2023,134
7646,22/10/2020,135
7647,22/11/2020,135
7648,22/12/2020,135
7649,22/1/2021,135
7650,22/2/2021,135
7651,22/3/2021,135
7652,22/4/2021,135
7653,22/5/2021,135
7654,22/6/2021,135
7643,22/7/2021,135
7655,22/8/2021,135
7644,22/9/2021,135
7656,22/10/2021,135
7645,22/11/2021,135
7657,22/12/2023,135
7658,10/2/2021,136
7659,10/3/2021,136
7660,10/4/2021,136
7661,10/5/2021,136
7662,10/6/2021,136
7663,10/7/2021,136
7664,10/8/2021,136
7665,10/9/2021,136
7666,10/10/2021,136
7667,10/11/2021,136
7668,10/12/2023,136
7669,20/8/2021,137
7670,20/9/2021,137
7671,20/10/2021,137
7672,20/11/2021,137
7673,20/12/2023,137
7675,16/12/2020,138
7676,16/1/2021,138
7677,16/2/2021,138
7678,16/3/2021,138
7679,16/4/2021,138
7680,16/5/2021,138
7681,16/6/2021,138
7682,16/7/2021,138
7683,16/8/2021,138
7684,16/9/2021,138
7685,16/10/2021,138
7674,16/11/2021,138
7686,16/12/2023,138
7694,13/6/2020,139
7695,13/7/2020,139
7696,13/8/2020,139
7697,13/9/2020,139
7698,13/10/2020,139
7687,13/11/2020,139
7699,13/12/2020,139
7688,13/1/2021,139
7700,13/2/2021,139
7689,13/3/2021,139
7701,13/4/2021,139
7690,13/5/2021,139
7702,13/6/2021,139
7691,13/7/2021,139
7692,13/8/2021,139
7693,13/9/2023,139
7703,18/8/2021,140
7704,18/9/2021,140
7705,18/10/2021,140
7706,18/11/2021,140
7707,18/12/2023,140
7714,24/7/2020,141
7715,24/8/2020,141
7716,24/9/2020,141
7717,24/10/2020,141
7718,24/11/2020,141
7719,24/12/2020,141
7708,24/1/2021,141
7720,24/2/2021,141
7709,24/3/2021,141
7721,24/4/2021,141
7710,24/5/2021,141
7722,24/6/2021,141
7711,24/7/2021,141
7723,24/8/2021,141
7712,24/9/2021,141
7724,24/10/2021,141
7713,24/11/2021,141
7725,24/12/2023,141
7734,30/5/2020,142
7726,30/6/2020,142
7727,30/7/2020,142
7728,30/8/2020,142
7729,30/9/2020,142
7730,30/10/2020,142
7731,30/11/2020,142
7732,30/12/2020,142
7733,30/1/2023,142
7735,3/7/2021,143
7736,3/8/2021,143
7737,3/9/2021,143
7738,3/10/2021,143
7739,3/11/2021,143
7740,3/12/2023,143
7741,4/6/2020,144
7742,4/7/2020,144
7743,4/8/2020,144
7744,4/9/2020,144
7745,4/10/2020,144
7746,4/11/2020,144
7747,4/12/2020,144
7748,4/1/2021,144
7749,4/2/2021,144
7750,4/3/2021,144
7751,4/4/2021,144
7752,4/5/2021,144
7753,4/6/2021,144
7754,4/7/2021,144
7755,4/8/2021,144
7756,4/9/2021,144
7757,4/10/2021,144
7758,4/11/2021,144
7759,4/12/2023,144
7760,23/1/2021,145
7761,23/2/2021,145
7762,23/3/2021,145
7763,23/4/2021,145
7764,23/5/2021,145
7765,23/6/2021,145
7766,23/7/2021,145
7767,23/8/2021,145
7768,23/9/2021,145
7769,23/10/2021,145
7770,23/11/2021,145
7771,23/12/2023,145
7772,4/10/2020,146
7773,4/11/2020,146
7774,4/12/2020,146
7775,4/1/2021,146
7776,4/2/2021,146
7777,4/3/2021,146
7778,4/4/2021,146
7779,4/5/2021,146
7780,4/6/2021,146
7781,4/7/2021,146
7782,4/8/2021,146
7783,4/9/2021,146
7784,4/10/2021,146
7785,4/11/2021,146
7786,4/12/2023,146
7787,21/7/2021,147
7788,21/8/2021,147
7789,21/9/2021,147
7790,21/10/2023,147
7791,20/7/2020,148
7792,20/8/2020,148
7793,20/9/2020,148
7794,20/10/2020,148
7795,20/11/2020,148
7796,20/12/2023,148
7797,10/12/2023,149
7798,24/1/2021,150
7799,24/2/2021,150
7800,24/3/2021,150
7801,24/4/2021,150
7802,24/5/2021,150
7803,24/6/2021,150
7804,24/7/2021,150
7805,24/8/2021,150
7806,24/9/2021,150
7807,24/10/2021,150
7808,24/11/2021,150
7809,24/12/2023,150
7811,29/1/2021,151
7812,28/2/2021,151
7813,28/3/2021,151
7814,28/4/2021,151
7815,28/5/2021,151
7816,28/6/2021,151
7817,28/7/2021,151
7818,28/8/2021,151
7819,28/9/2021,151
7820,28/10/2021,151
7821,28/11/2021,151
7810,28/12/2023,151
7822,14/4/2021,152
7823,14/5/2021,152
7824,14/6/2021,152
7825,14/7/2021,152
7826,14/8/2021,152
7827,14/9/2021,152
7828,14/10/2023,152
7829,17/1/2021,153
7830,17/2/2021,153
7831,17/3/2021,153
7832,17/4/2021,153
7833,17/5/2021,153
7834,17/6/2021,153
7835,17/7/2021,153
7836,17/8/2021,153
7837,17/9/2021,153
7838,17/10/2021,153
7839,17/11/2021,153
7840,17/12/2023,153
7846,25/8/2020,154
7847,25/9/2020,154
7848,25/10/2020,154
7849,25/11/2020,154
7850,25/12/2020,154
7851,25/1/2021,154
7852,25/2/2021,154
7841,25/3/2021,154
7853,25/4/2021,154
7842,25/5/2021,154
7854,25/6/2021,154
7843,25/7/2021,154
7855,25/8/2021,154
7844,25/9/2021,154
7856,25/10/2021,154
7845,25/11/2021,154
7857,25/12/2023,154
7858,14/5/2020,155
7859,14/6/2020,155
7860,14/7/2020,155
7861,14/8/2023,155
7869,14/6/2020,156
7870,14/7/2020,156
7871,14/8/2020,156
7872,14/9/2020,156
7873,14/10/2020,156
7862,14/11/2020,156
7874,14/12/2020,156
7863,14/1/2021,156
7875,14/2/2021,156
7864,14/3/2021,156
7876,14/4/2021,156
7865,14/5/2021,156
7877,14/6/2021,156
7866,14/7/2021,156
7878,14/8/2021,156
7867,14/9/2021,156
7879,14/10/2021,156
7868,14/11/2021,156
7880,14/12/2023,156
7881,9/1/2021,157
7882,9/2/2021,157
7883,9/3/2021,157
7884,9/4/2021,157
7885,9/5/2021,157
7886,9/6/2021,157
7887,9/7/2021,157
7888,9/8/2021,157
7889,9/9/2021,157
7890,9/10/2021,157
7891,9/11/2021,157
7892,9/12/2023,157
7893,17/5/2021,158
7894,17/6/2021,158
7895,17/7/2021,158
7896,17/8/2021,158
7897,17/9/2021,158
7898,17/10/2021,158
7899,17/11/2021,158
7900,17/12/2023,158
7901,2/7/2021,159
7902,2/8/2021,159
7903,2/9/2021,159
7904,2/10/2021,159
7905,2/11/2021,159
7906,2/12/2023,159
7907,5/5/2020,160
7908,5/6/2020,160
7909,5/7/2020,160
7910,5/8/2020,160
7911,5/9/2020,160
7912,5/10/2020,160
7913,5/11/2020,160
7914,5/12/2020,160
7915,5/1/2021,160
7916,5/2/2021,160
7917,5/3/2021,160
7918,5/4/2021,160
7919,5/5/2021,160
7920,5/6/2021,160
7921,5/7/2021,160
7922,5/8/2021,160
7923,5/9/2021,160
7924,5/10/2021,160
7925,5/11/2021,160
7926,5/12/2023,160
7927,9/8/2021,161
7928,9/9/2021,161
7929,9/10/2021,161
7930,9/11/2021,161
7931,9/12/2023,161
7932,5/5/2020,162
7933,5/6/2020,162
7934,5/7/2023,162
7935,12/5/2021,163
7936,12/6/2021,163
7937,12/7/2021,163
7938,12/8/2021,163
7939,12/9/2021,163
7940,12/10/2023,163
7941,19/11/2021,164
7942,19/12/2023,164
7943,26/6/2021,165
7944,26/7/2021,165
7945,26/8/2021,165
7946,26/9/2023,165
7947,8/11/2020,166
7948,8/12/2020,166
7949,8/1/2021,166
7950,8/2/2021,166
7951,8/3/2021,166
7952,8/4/2021,166
7953,8/5/2021,166
7954,8/6/2021,166
7955,8/7/2021,166
7956,8/8/2021,166
7957,8/9/2021,166
7958,8/10/2021,166
7959,8/11/2021,166
7960,8/12/2023,166
7964,21/10/2020,167
7965,21/11/2020,167
7966,21/12/2020,167
7967,21/1/2021,167
7968,21/2/2021,167
7969,21/3/2021,167
7970,21/4/2021,167
7971,21/5/2021,167
7972,21/6/2021,167
7961,21/7/2021,167
7973,21/8/2021,167
7962,21/9/2021,167
7974,21/10/2021,167
7963,21/11/2021,167
7975,21/12/2023,167
7976,12/2/2021,168
7977,12/3/2021,168
7978,12/4/2021,168
7979,12/5/2021,168
7980,12/6/2021,168
7981,12/7/2021,168
7982,12/8/2021,168
7983,12/9/2021,168
7984,12/10/2021,168
7985,12/11/2021,168
7986,12/12/2023,168
7987,12/8/2021,169
7988,12/9/2021,169
7989,12/10/2021,169
7990,12/11/2021,169
7991,12/12/2023,169
7992,2/6/2020,170
7993,2/7/2020,170
7994,2/8/2020,170
7995,2/9/2020,170
7996,2/10/2020,170
7997,2/11/2020,170
7998,2/12/2020,170
7999,2/1/2021,170
8000,2/2/2021,170
8001,2/3/2021,170
8002,2/4/2021,170
8003,2/5/2021,170
8004,2/6/2021,170
8005,2/7/2021,170
8006,2/8/2021,170
8007,2/9/2021,170
8008,2/10/2021,170
8009,2/11/2021,170
8010,2/12/2023,170
8011,19/11/2021,171
8012,19/12/2023,171
8013,22/4/2021,172
8014,22/5/2021,172
8015,22/6/2021,172
8016,22/7/2021,172
8017,22/8/2021,172
8018,22/9/2021,172
8019,22/10/2021,172
8020,22/11/2021,172
8021,22/12/2023,172
8024,20/11/2020,173
8025,20/12/2020,173
8026,20/1/2021,173
8027,20/2/2021,173
8028,20/3/2021,173
8029,20/4/2021,173
8030,20/5/2021,173
8031,20/6/2021,173
8032,20/7/2021,173
8033,20/8/2021,173
8022,20/9/2021,173
8034,20/10/2021,173
8023,20/11/2021,173
8035,20/12/2023,173
8036,12/8/2020,174
8037,12/9/2020,174
8038,12/10/2020,174
8039,12/11/2020,174
8040,12/12/2020,174
8041,12/1/2021,174
8042,12/2/2021,174
8043,12/3/2021,174
8044,12/4/2021,174
8045,12/5/2021,174
8046,12/6/2021,174
8047,12/7/2021,174
8048,12/8/2021,174
8049,12/9/2021,174
8050,12/10/2021,174
8051,12/11/2021,174
8052,12/12/2023,174
8053,4/8/2021,175
8054,4/9/2021,175
8055,4/10/2021,175
8056,4/11/2021,175
8057,4/12/2023,175
8058,6/8/2020,176
8059,6/9/2020,176
8060,6/10/2020,176
8061,6/11/2020,176
8062,6/12/2020,176
8063,6/1/2021,176
8064,6/2/2021,176
8065,6/3/2021,176
8066,6/4/2021,176
8067,6/5/2021,176
8068,6/6/2021,176
8069,6/7/2021,176
8070,6/8/2021,176
8071,6/9/2021,176
8072,6/10/2021,176
8073,6/11/2021,176
8074,6/12/2023,176
8075,9/7/2021,177
8076,9/8/2023,177
8077,28/3/2021,178
8078,28/4/2021,178
8079,28/5/2021,178
8080,28/6/2021,178
8081,28/7/2021,178
8082,28/8/2021,178
8083,28/9/2021,178
8084,28/10/2023,178
8085,4/12/2020,179
8086,4/1/2021,179
8087,4/2/2021,179
8088,4/3/2021,179
8089,4/4/2021,179
8090,4/5/2021,179
8091,4/6/2023,179
8100,28/5/2020,180
8101,28/6/2020,180
8102,28/7/2020,180
8103,28/8/2020,180
8092,28/9/2020,180
8104,28/10/2020,180
8093,28/11/2020,180
8105,28/12/2020,180
8094,28/1/2021,180
8106,28/2/2021,180
8095,28/3/2021,180
8107,28/4/2021,180
8096,28/5/2021,180
8108,28/6/2021,180
8097,28/7/2021,180
8109,28/8/2021,180
8098,28/9/2021,180
8110,28/10/2021,180
8099,28/11/2021,180
8111,28/12/2023,180
8112,10/9/2021,181
8113,10/10/2021,181
8114,10/11/2021,181
8115,10/12/2023,181
8116,25/1/2021,182
8117,25/2/2021,182
8118,25/3/2021,182
8119,25/4/2021,182
8120,25/5/2021,182
8121,25/6/2021,182
8122,25/7/2021,182
8123,25/8/2021,182
8124,25/9/2021,182
8125,25/10/2021,182
8126,25/11/2021,182
8127,25/12/2023,182
8134,20/7/2020,183
8128,20/8/2020,183
8129,20/9/2020,183
8130,20/10/2020,183
8131,20/11/2020,183
8132,20/12/2020,183
8133,20/1/2023,183
8135,25/5/2021,184
8136,25/6/2021,184
8137,25/7/2023,184
8138,9/1/2021,185
8139,9/2/2021,185
8140,9/3/2021,185
8141,9/4/2021,185
8142,9/5/2021,185
8143,9/6/2021,185
8144,9/7/2021,185
8145,9/8/2021,185
8146,9/9/2021,185
8147,9/10/2021,185
8148,9/11/2023,185
8149,7/11/2020,186
8150,7/12/2020,186
8151,7/1/2021,186
8152,7/2/2021,186
8153,7/3/2021,186
8154,7/4/2021,186
8155,7/5/2021,186
8156,7/6/2021,186
8157,7/7/2021,186
8158,7/8/2021,186
8159,7/9/2021,186
8160,7/10/2021,186
8161,7/11/2021,186
8162,7/12/2023,186
8167,24/9/2020,187
8168,24/10/2020,187
8169,24/11/2020,187
8170,24/12/2020,187
8171,24/1/2021,187
8172,24/2/2021,187
8173,24/3/2021,187
8174,24/4/2021,187
8163,24/5/2021,187
8175,24/6/2021,187
8164,24/7/2021,187
8176,24/8/2021,187
8165,24/9/2021,187
8177,24/10/2021,187
8166,24/11/2021,187
8178,24/12/2023,187
8179,11/10/2020,188
8180,11/11/2020,188
8181,11/12/2020,188
8182,11/1/2021,188
8183,11/2/2021,188
8184,11/3/2021,188
8185,11/4/2021,188
8186,11/5/2021,188
8187,11/6/2021,188
8188,11/7/2021,188
8189,11/8/2021,188
8190,11/9/2021,188
8191,11/10/2021,188
8192,11/11/2021,188
8193,11/12/2023,188
8194,13/7/2021,189
8195,13/8/2021,189
8196,13/9/2021,189
8197,13/10/2021,189
8198,13/11/2021,189
8199,13/12/2023,189
8200,10/3/2021,190
8201,10/4/2021,190
8202,10/5/2021,190
8203,10/6/2021,190
8204,10/7/2021,190
8205,10/8/2021,190
8206,10/9/2021,190
8207,10/10/2021,190
8208,10/11/2021,190
8209,10/12/2023,190
8210,30/5/2021,191
8211,30/6/2021,191
8212,30/7/2021,191
8213,30/8/2021,191
8214,30/9/2021,191
8215,30/10/2021,191
8216,30/11/2021,191
8217,30/12/2023,191
8218,7/7/2020,192
8219,7/8/2020,192
8220,7/9/2020,192
8221,7/10/2020,192
8222,7/11/2020,192
8223,7/12/2020,192
8224,7/1/2021,192
8225,7/2/2021,192
8226,7/3/2021,192
8227,7/4/2021,192
8228,7/5/2021,192
8229,7/6/2021,192
8230,7/7/2021,192
8231,7/8/2021,192
8232,7/9/2021,192
8233,7/10/2021,192
8234,7/11/2021,192
8235,7/12/2023,192
8236,6/4/2021,193
8237,6/5/2021,193
8238,6/6/2021,193
8239,6/7/2021,193
8240,6/8/2021,193
8241,6/9/2021,193
8242,6/10/2021,193
8243,6/11/2021,193
8244,6/12/2023,193
8245,7/1/2021,194
8246,7/2/2021,194
8247,7/3/2021,194
8248,7/4/2021,194
8249,7/5/2021,194
8250,7/6/2021,194
8251,7/7/2021,194
8252,7/8/2021,194
8253,7/9/2021,194
8254,7/10/2021,194
8255,7/11/2021,194
8256,7/12/2023,194
8265,20/5/2020,195
8266,20/6/2020,195
8267,20/7/2020,195
8268,20/8/2020,195
8257,20/9/2020,195
8269,20/10/2020,195
8258,20/11/2020,195
8270,20/12/2020,195
8259,20/1/2021,195
8260,20/2/2021,195
8261,20/3/2021,195
8262,20/4/2021,195
8263,20/5/2021,195
8264,20/6/2023,195
8271,25/6/2021,196
8272,25/7/2021,196
8273,25/8/2021,196
8274,25/9/2021,196
8275,25/10/2021,196
8276,25/11/2021,196
8277,25/12/2023,196
8278,27/9/2021,197
8279,27/10/2021,197
8280,27/11/2021,197
8281,27/12/2023,197
8282,12/9/2021,198
8283,12/10/2021,198
8284,12/11/2023,198
8287,18/11/2020,199
8288,18/12/2020,199
8289,18/1/2021,199
8290,18/2/2021,199
8291,18/3/2021,199
8292,18/4/2021,199
8293,18/5/2021,199
8294,18/6/2021,199
8295,18/7/2021,199
8296,18/8/2021,199
8285,18/9/2021,199
8297,18/10/2021,199
8286,18/11/2021,199
8298,18/12/2023,199
8299,1/8/2020,200
8300,1/9/2020,200
8301,1/10/2020,200
8302,1/11/2020,200
8303,1/12/2020,200
8304,1/1/2021,200
8305,1/2/2021,200
8306,1/3/2021,200
8307,1/4/2021,200
8308,1/5/2021,200
8309,1/6/2021,200
8310,1/7/2021,200
8311,1/8/2021,200
8312,1/9/2021,200
8313,1/10/2021,200
8314,1/11/2021,200
8315,1/12/2023,200
8316,1/12/2020,201
8317,1/1/2021,201
8318,1/2/2021,201
8319,1/3/2021,201
8320,1/4/2021,201
8321,1/5/2021,201
8322,1/6/2021,201
8323,1/7/2021,201
8324,1/8/2021,201
8325,1/9/2021,201
8326,1/10/2021,201
8327,1/11/2021,201
8328,1/12/2023,201
8329,25/6/2021,202
8330,25/7/2021,202
8331,25/8/2021,202
8332,25/9/2021,202
8333,25/10/2021,202
8334,25/11/2021,202
8335,25/12/2023,202
8338,31/12/2020,203
8339,31/1/2021,203
8340,28/2/2021,203
8341,28/3/2021,203
8342,28/4/2021,203
8343,28/5/2021,203
8344,28/6/2021,203
8345,28/7/2021,203
8346,28/8/2021,203
8347,28/9/2021,203
8337,28/10/2021,203
8336,28/11/2023,203
8348,5/11/2021,204
8349,5/12/2023,204
8350,29/5/2021,205
8351,29/6/2021,205
8352,29/7/2021,205
8353,29/8/2021,205
8354,29/9/2021,205
8355,29/10/2021,205
8356,29/11/2021,205
8357,29/12/2023,205
8365,13/6/2020,206
8366,13/7/2020,206
8367,13/8/2020,206
8368,13/9/2020,206
8369,13/10/2020,206
8358,13/11/2020,206
8370,13/12/2020,206
8359,13/1/2021,206
8371,13/2/2021,206
8360,13/3/2021,206
8372,13/4/2021,206
8361,13/5/2021,206
8373,13/6/2021,206
8362,13/7/2021,206
8374,13/8/2021,206
8363,13/9/2021,206
8375,13/10/2021,206
8364,13/11/2021,206
8376,13/12/2023,206
8377,27/11/2021,207
8378,27/12/2023,207
8383,21/9/2020,208
8384,21/10/2020,208
8385,21/11/2020,208
8386,21/12/2020,208
8387,21/1/2021,208
8388,21/2/2021,208
8389,21/3/2021,208
8390,21/4/2021,208
8379,21/5/2021,208
8391,21/6/2021,208
8380,21/7/2021,208
8392,21/8/2021,208
8381,21/9/2021,208
8393,21/10/2021,208
8382,21/11/2021,208
8394,21/12/2023,208
8395,23/4/2021,209
8396,23/5/2021,209
8397,23/6/2021,209
8398,23/7/2021,209
8399,23/8/2021,209
8400,23/9/2021,209
8401,23/10/2021,209
8402,23/11/2023,209
8403,10/11/2021,210
8404,10/12/2023,210
8405,29/9/2021,211
8406,29/10/2021,211
8407,29/11/2021,211
8408,29/12/2023,211
8409,14/11/2021,212
8410,14/12/2023,212
8411,22/11/2023,213
8412,7/7/2020,214
8413,7/8/2020,214
8414,7/9/2020,214
8415,7/10/2020,214
8416,7/11/2020,214
8417,7/12/2020,214
8418,7/1/2021,214
8419,7/2/2021,214
8420,7/3/2021,214
8421,7/4/2021,214
8422,7/5/2021,214
8423,7/6/2021,214
8424,7/7/2021,214
8425,7/8/2021,214
8426,7/9/2021,214
8427,7/10/2021,214
8428,7/11/2021,214
8429,7/12/2023,214
8430,12/4/2021,215
8431,12/5/2021,215
8432,12/6/2021,215
8433,12/7/2021,215
8434,12/8/2021,215
8435,12/9/2021,215
8436,12/10/2021,215
8437,12/11/2021,215
8438,12/12/2023,215
8439,9/6/2020,216
8440,9/7/2020,216
8441,9/8/2020,216
8442,9/9/2020,216
8443,9/10/2020,216
8444,9/11/2020,216
8445,9/12/2020,216
8446,9/1/2021,216
8447,9/2/2021,216
8448,9/3/2021,216
8449,9/4/2021,216
8450,9/5/2021,216
8451,9/6/2021,216
8452,9/7/2021,216
8453,9/8/2021,216
8454,9/9/2021,216
8455,9/10/2021,216
8456,9/11/2021,216
8457,9/12/2023,216
8458,1/8/2020,217
8459,1/9/2020,217
8460,1/10/2020,217
8461,1/11/2020,217
8462,1/12/2020,217
8463,1/1/2021,217
8464,1/2/2021,217
8465,1/3/2021,217
8466,1/4/2021,217
8467,1/5/2021,217
8468,1/6/2021,217
8469,1/7/2021,217
8470,1/8/2021,217
8471,1/9/2021,217
8472,1/10/2021,217
8473,1/11/2021,217
8474,1/12/2023,217
8475,7/12/2023,218
8484,27/5/2020,219
8485,27/6/2020,219
8486,27/7/2020,219
8487,27/8/2020,219
8476,27/9/2020,219
8488,27/10/2020,219
8477,27/11/2020,219
8489,27/12/2020,219
8478,27/1/2021,219
8490,27/2/2021,219
8479,27/3/2021,219
8491,27/4/2021,219
8480,27/5/2021,219
8492,27/6/2021,219
8481,27/7/2021,219
8493,27/8/2021,219
8482,27/9/2021,219
8494,27/10/2021,219
8483,27/11/2021,219
8495,27/12/2023,219
8496,10/2/2021,220
8497,10/3/2021,220
8498,10/4/2021,220
8499,10/5/2021,220
8500,10/6/2021,220
8501,10/7/2021,220
8502,10/8/2021,220
8503,10/9/2021,220
8504,10/10/2021,220
8505,10/11/2021,220
8506,10/12/2023,220
8507,9/6/2020,221
8508,9/7/2020,221
8509,9/8/2020,221
8510,9/9/2020,221
8511,9/10/2023,221
8512,14/12/2023,222
8513,5/7/2021,223
8514,5/8/2021,223
8515,5/9/2021,223
8516,5/10/2021,223
8517,5/11/2021,223
8518,5/12/2023,223
8519,22/7/2021,224
8520,22/8/2021,224
8521,22/9/2021,224
8522,22/10/2021,224
8523,22/11/2021,224
8524,22/12/2023,224
8526,28/12/2020,225
8527,28/1/2021,225
8528,28/2/2021,225
8529,28/3/2021,225
8530,28/4/2021,225
8531,28/5/2021,225
8532,28/6/2021,225
8533,28/7/2021,225
8534,28/8/2021,225
8535,28/9/2021,225
8536,28/10/2021,225
8525,28/11/2021,225
8537,28/12/2023,225
8538,15/2/2021,226
8539,15/3/2021,226
8540,15/4/2021,226
8541,15/5/2021,226
8542,15/6/2021,226
8543,15/7/2021,226
8544,15/8/2021,226
8545,15/9/2021,226
8546,15/10/2021,226
8547,15/11/2021,226
8548,15/12/2023,226
8549,25/3/2021,227
8550,25/4/2021,227
8551,25/5/2021,227
8552,25/6/2021,227
8553,25/7/2021,227
8554,25/8/2021,227
8555,25/9/2021,227
8556,25/10/2021,227
8557,25/11/2021,227
8558,25/12/2023,227
8559,15/4/2021,228
8560,15/5/2021,228
8561,15/6/2021,228
8562,15/7/2021,228
8563,15/8/2021,228
8564,15/9/2021,228
8565,15/10/2021,228
8566,15/11/2021,228
8567,15/12/2023,228
8575,29/7/2020,229
8576,29/8/2020,229
8577,29/9/2020,229
8578,29/10/2020,229
8579,29/11/2020,229
8580,29/12/2020,229
8581,29/1/2021,229
8582,28/2/2021,229
8583,28/3/2021,229
8584,28/4/2021,229
8585,28/5/2021,229
8574,28/6/2021,229
8568,28/7/2021,229
8569,28/8/2021,229
8570,28/9/2021,229
8571,28/10/2021,229
8572,28/11/2021,229
8573,28/12/2023,229
8589,17/10/2020,230
8590,17/11/2020,230
8591,17/12/2020,230
8592,17/1/2021,230
8593,17/2/2021,230
8594,17/3/2021,230
8595,17/4/2021,230
8596,17/5/2021,230
8597,17/6/2021,230
8586,17/7/2021,230
8598,17/8/2021,230
8587,17/9/2021,230
8599,17/10/2021,230
8588,17/11/2021,230
8600,17/12/2023,230
8601,30/6/2021,231
8602,30/7/2021,231
8603,30/8/2021,231
8604,30/9/2021,231
8605,30/10/2021,231
8606,30/11/2021,231
8607,30/12/2023,231
8608,5/5/2020,232
8609,5/6/2020,232
8610,5/7/2020,232
8611,5/8/2020,232
8612,5/9/2020,232
8613,5/10/2020,232
8614,5/11/2020,232
8615,5/12/2020,232
8616,5/1/2021,232
8617,5/2/2021,232
8618,5/3/2021,232
8619,5/4/2021,232
8620,5/5/2021,232
8621,5/6/2021,232
8622,5/7/2021,232
8623,5/8/2021,232
8624,5/9/2021,232
8625,5/10/2021,232
8626,5/11/2021,232
8627,5/12/2023,232
8628,4/6/2021,233
8629,4/7/2023,233
8630,13/2/2021,234
8631,13/3/2021,234
8632,13/4/2021,234
8633,13/5/2021,234
8634,13/6/2021,234
8635,13/7/2021,234
8636,13/8/2021,234
8637,13/9/2021,234
8638,13/10/2021,234
8639,13/11/2021,234
8640,13/12/2023,234
8641,21/7/2021,235
8642,21/8/2021,235
8643,21/9/2021,235
8644,21/10/2021,235
8645,21/11/2021,235
8646,21/12/2023,235
8647,14/11/2021,236
8648,14/12/2023,236
8653,28/9/2020,237
8654,28/10/2020,237
8655,28/11/2020,237
8656,28/12/2020,237
8657,28/1/2021,237
8658,28/2/2021,237
8659,28/3/2021,237
8649,28/4/2021,237
8650,28/5/2021,237
8651,28/6/2021,237
8652,28/7/2023,237
8660,1/3/2021,238
8661,1/4/2021,238
8662,1/5/2021,238
8663,1/6/2021,238
8664,1/7/2021,238
8665,1/8/2021,238
8666,1/9/2021,238
8667,1/10/2021,238
8668,1/11/2021,238
8669,1/12/2023,238
8670,16/1/2021,239
8671,16/2/2021,239
8672,16/3/2021,239
8673,16/4/2021,239
8674,16/5/2021,239
8675,16/6/2021,239
8676,16/7/2021,239
8677,16/8/2021,239
8678,16/9/2021,239
8679,16/10/2021,239
8680,16/11/2021,239
8681,16/12/2023,239
8682,24/11/2021,240
8683,24/12/2023,240
8684,30/5/2021,241
8685,30/6/2021,241
8686,30/7/2021,241
8687,30/8/2021,241
8688,30/9/2023,241
8689,29/10/2021,242
8690,29/11/2021,242
8691,29/12/2023,242
8692,17/4/2021,243
8693,17/5/2021,243
8694,17/6/2021,243
8695,17/7/2021,243
8696,17/8/2021,243
