id,fecha,id_sub
7532,2021-04-21,123
7533,2021-05-21,123
7534,2021-06-21,123
7535,2021-07-21,123
7536,2021-08-21,123
7537,2021-09-21,123
7538,2021-10-21,123
7539,2021-11-21,123
7540,2023-12-21,123
7541,2020-06-11,124
7542,2020-07-11,124
7543,2020-08-11,124
7544,2020-09-11,124
7545,2020-10-11,124
7546,2020-11-11,124
7547,2020-12-11,124
7548,2021-01-11,124
7549,2021-02-11,124
7550,2021-03-11,124
7551,2021-04-11,124
7552,2021-05-11,124
7553,2021-06-11,124
7554,2021-07-11,124
7555,2021-08-11,124
7556,2021-09-11,124
7557,2021-10-11,124
7558,2021-11-11,124
7559,2023-12-11,124
7560,2020-11-03,125
7561,2020-12-03,125
7562,2021-01-03,125
7563,2021-02-03,125
7564,2021-03-03,125
7565,2021-04-03,125
7566,2021-05-03,125
7567,2021-06-03,125
7568,2021-07-03,125
7569,2021-08-03,125
7570,2021-09-03,125
7571,2021-10-03,125
7572,2021-11-03,125
7573,2023-12-03,125
7574,2021-04-08,126
7575,2021-05-08,126
7576,2021-06-08,126
7577,2021-07-08,126
7578,2021-08-08,126
7579,2021-09-08,126
7580,2021-10-08,126
7581,2021-11-08,126
7582,2023-12-08,126
7583,2021-07-09,127
7584,2021-08-09,127
7585,2021-09-09,127
7586,2021-10-09,127
7587,2021-11-09,127
7588,2023-12-09,127
7589,2021-02-27,128
7590,2021-03-27,128
7591,2021-04-27,128
7592,2021-05-27,128
7593,2021-06-27,128
7594,2021-07-27,128
7595,2021-08-27,128
7596,2021-09-27,128
7597,2021-10-27,128
7598,2021-11-27,128
7599,2023-12-27,128
7600,2021-08-24,129
7601,2021-09-24,129
7602,2021-10-24,129
7603,2021-11-24,129
7604,2023-12-24,129
7605,2021-04-01,130
7606,2021-05-01,130
7607,2021-06-01,130
7608,2021-07-01,130
7609,2021-08-01,130
7610,2021-09-01,130
7611,2021-10-01,130
7612,2021-11-01,130
7613,2023-12-01,130
7614,2021-05-19,131
7615,2021-06-19,131
7616,2021-07-19,131
7617,2021-08-19,131
7618,2021-09-19,131
7619,2021-10-19,131
7620,2023-11-19,131
7621,2021-09-26,132
7622,2021-10-26,132
7623,2021-11-26,132
7624,2023-12-26,132
7625,2021-03-05,133
7626,2021-04-05,133
7627,2021-05-05,133
7628,2021-06-05,133
7629,2021-07-05,133
7630,2021-08-05,133
7631,2021-09-05,133
7632,2021-10-05,133
7633,2021-11-05,133
7634,2023-12-05,133
7635,2021-05-01,134
7636,2021-06-01,134
7637,2021-07-01,134
7638,2021-08-01,134
7639,2021-09-01,134
7640,2021-10-01,134
7641,2021-11-01,134
7642,2023-12-01,134
7646,2020-10-22,135
7647,2020-11-22,135
7648,2020-12-22,135
7649,2021-01-22,135
7650,2021-02-22,135
7651,2021-03-22,135
7652,2021-04-22,135
7653,2021-05-22,135
7654,2021-06-22,135
7643,2021-07-22,135
7655,2021-08-22,135
7644,2021-09-22,135
7656,2021-10-22,135
7645,2021-11-22,135
7657,2023-12-22,135
7658,2021-02-10,136
7659,2021-03-10,136
7660,2021-04-10,136
7661,2021-05-10,136
7662,2021-06-10,136
7663,2021-07-10,136
7664,2021-08-10,136
7665,2021-09-10,136
7666,2021-10-10,136
7667,2021-11-10,136
7668,2023-12-10,136
7669,2021-08-20,137
7670,2021-09-20,137
7671,2021-10-20,137
7672,2021-11-20,137
7673,2023-12-20,137
7675,2020-12-16,138
7676,2021-01-16,138
7677,2021-02-16,138
7678,2021-03-16,138
7679,2021-04-16,138
7680,2021-05-16,138
7681,2021-06-16,138
7682,2021-07-16,138
7683,2021-08-16,138
7684,2021-09-16,138
7685,2021-10-16,138
7674,2021-11-16,138
7686,2023-12-16,138
7694,2020-06-13,139
7695,2020-07-13,139
7696,2020-08-13,139
7697,2020-09-13,139
7698,2020-10-13,139
7687,2020-11-13,139
7699,2020-12-13,139
7688,2021-01-13,139
7700,2021-02-13,139
7689,2021-03-13,139
7701,2021-04-13,139
7690,2021-05-13,139
7702,2021-06-13,139
7691,2021-07-13,139
7692,2021-08-13,139
7693,2023-09-13,139
7703,2021-08-18,140
7704,2021-09-18,140
7705,2021-10-18,140
7706,2021-11-18,140
7707,2023-12-18,140
7714,2020-07-24,141
7715,2020-08-24,141
7716,2020-09-24,141
7717,2020-10-24,141
7718,2020-11-24,141
7719,2020-12-24,141
7708,2021-01-24,141
7720,2021-02-24,141
7709,2021-03-24,141
7721,2021-04-24,141
7710,2021-05-24,141
7722,2021-06-24,141
7711,2021-07-24,141
7723,2021-08-24,141
7712,2021-09-24,141
7724,2021-10-24,141
7713,2021-11-24,141
7725,2023-12-24,141
7734,2020-05-30,142
7726,2020-06-30,142
7727,2020-07-30,142
7728,2020-08-30,142
7729,2020-09-30,142
7730,2020-10-30,142
7731,2020-11-30,142
7732,2020-12-30,142
7733,2023-01-30,142
7735,2021-07-03,143
7736,2021-08-03,143
7737,2021-09-03,143
7738,2021-10-03,143
7739,2021-11-03,143
7740,2023-12-03,143
7741,2020-06-04,144
7742,2020-07-04,144
7743,2020-08-04,144
7744,2020-09-04,144
7745,2020-10-04,144
7746,2020-11-04,144
7747,2020-12-04,144
7748,2021-01-04,144
7749,2021-02-04,144
7750,2021-03-04,144
7751,2021-04-04,144
7752,2021-05-04,144
7753,2021-06-04,144
7754,2021-07-04,144
7755,2021-08-04,144
7756,2021-09-04,144
7757,2021-10-04,144
7758,2021-11-04,144
7759,2023-12-04,144
7760,2021-01-23,145
7761,2021-02-23,145
7762,2021-03-23,145
7763,2021-04-23,145
7764,2021-05-23,145
7765,2021-06-23,145
7766,2021-07-23,145
7767,2021-08-23,145
7768,2021-09-23,145
7769,2021-10-23,145
7770,2021-11-23,145
7771,2023-12-23,145
7772,2020-10-04,146
7773,2020-11-04,146
7774,2020-12-04,146
7775,2021-01-04,146
7776,2021-02-04,146
7777,2021-03-04,146
7778,2021-04-04,146
7779,2021-05-04,146
7780,2021-06-04,146
7781,2021-07-04,146
7782,2021-08-04,146
7783,2021-09-04,146
7784,2021-10-04,146
7785,2021-11-04,146
7786,2023-12-04,146
7787,2021-07-21,147
7788,2021-08-21,147
7789,2021-09-21,147
7790,2023-10-21,147
7791,2020-07-20,148
7792,2020-08-20,148
7793,2020-09-20,148
7794,2020-10-20,148
7795,2020-11-20,148
7796,2023-12-20,148
7797,2023-12-10,149
7798,2021-01-24,150
7799,2021-02-24,150
7800,2021-03-24,150
7801,2021-04-24,150
7802,2021-05-24,150
7803,2021-06-24,150
7804,2021-07-24,150
7805,2021-08-24,150
7806,2021-09-24,150
7807,2021-10-24,150
7808,2021-11-24,150
7809,2023-12-24,150
7811,2021-01-29,151
7812,2021-02-28,151
7813,2021-03-28,151
7814,2021-04-28,151
7815,2021-05-28,151
7816,2021-06-28,151
7817,2021-07-28,151
7818,2021-08-28,151
7819,2021-09-28,151
7820,2021-10-28,151
7821,2021-11-28,151
7810,2023-12-28,151
7822,2021-04-14,152
7823,2021-05-14,152
7824,2021-06-14,152
7825,2021-07-14,152
7826,2021-08-14,152
7827,2021-09-14,152
7828,2023-10-14,152
7829,2021-01-17,153
7830,2021-02-17,153
7831,2021-03-17,153
7832,2021-04-17,153
7833,2021-05-17,153
7834,2021-06-17,153
7835,2021-07-17,153
7836,2021-08-17,153
7837,2021-09-17,153
7838,2021-10-17,153
7839,2021-11-17,153
7840,2023-12-17,153
7846,2020-08-25,154
7847,2020-09-25,154
7848,2020-10-25,154
7849,2020-11-25,154
7850,2020-12-25,154
7851,2021-01-25,154
7852,2021-02-25,154
7841,2021-03-25,154
7853,2021-04-25,154
7842,2021-05-25,154
7854,2021-06-25,154
7843,2021-07-25,154
7855,2021-08-25,154
7844,2021-09-25,154
7856,2021-10-25,154
7845,2021-11-25,154
7857,2023-12-25,154
7858,2020-05-14,155
7859,2020-06-14,155
7860,2020-07-14,155
7861,2023-08-14,155
7869,2020-06-14,156
7870,2020-07-14,156
7871,2020-08-14,156
7872,2020-09-14,156
7873,2020-10-14,156
7862,2020-11-14,156
7874,2020-12-14,156
7863,2021-01-14,156
7875,2021-02-14,156
7864,2021-03-14,156
7876,2021-04-14,156
7865,2021-05-14,156
7877,2021-06-14,156
7866,2021-07-14,156
7878,2021-08-14,156
7867,2021-09-14,156
7879,2021-10-14,156
7868,2021-11-14,156
7880,2023-12-14,156
7881,2021-01-09,157
7882,2021-02-09,157
7883,2021-03-09,157
7884,2021-04-09,157
7885,2021-05-09,157
7886,2021-06-09,157
7887,2021-07-09,157
7888,2021-08-09,157
7889,2021-09-09,157
7890,2021-10-09,157
7891,2021-11-09,157
7892,2023-12-09,157
7893,2021-05-17,158
7894,2021-06-17,158
7895,2021-07-17,158
7896,2021-08-17,158
7897,2021-09-17,158
7898,2021-10-17,158
7899,2021-11-17,158
7900,2023-12-17,158
7901,2021-07-02,159
7902,2021-08-02,159
7903,2021-09-02,159
7904,2021-10-02,159
7905,2021-11-02,159
7906,2023-12-02,159
7907,2020-05-05,160
7908,2020-06-05,160
7909,2020-07-05,160
7910,2020-08-05,160
7911,2020-09-05,160
7912,2020-10-05,160
7913,2020-11-05,160
7914,2020-12-05,160
7915,2021-01-05,160
7916,2021-02-05,160
7917,2021-03-05,160
7918,2021-04-05,160
7919,2021-05-05,160
7920,2021-06-05,160
7921,2021-07-05,160
7922,2021-08-05,160
7923,2021-09-05,160
7924,2021-10-05,160
7925,2021-11-05,160
7926,2023-12-05,160
7927,2021-08-09,161
7928,2021-09-09,161
7929,2021-10-09,161
7930,2021-11-09,161
7931,2023-12-09,161
7932,2020-05-05,162
7933,2020-06-05,162
7934,2023-07-05,162
7935,2021-05-12,163
7936,2021-06-12,163
7937,2021-07-12,163
7938,2021-08-12,163
7939,2021-09-12,163
7940,2023-10-12,163
7941,2021-11-19,164
7942,2023-12-19,164
7943,2021-06-26,165
7944,2021-07-26,165
7945,2021-08-26,165
7946,2023-09-26,165
7947,2020-11-08,166
7948,2020-12-08,166
7949,2021-01-08,166
7950,2021-02-08,166
7951,2021-03-08,166
7952,2021-04-08,166
7953,2021-05-08,166
7954,2021-06-08,166
7955,2021-07-08,166
7956,2021-08-08,166
7957,2021-09-08,166
7958,2021-10-08,166
7959,2021-11-08,166
7960,2023-12-08,166
7964,2020-10-21,167
7965,2020-11-21,167
7966,2020-12-21,167
7967,2021-01-21,167
7968,2021-02-21,167
7969,2021-03-21,167
7970,2021-04-21,167
7971,2021-05-21,167
7972,2021-06-21,167
7961,2021-07-21,167
7973,2021-08-21,167
7962,2021-09-21,167
7974,2021-10-21,167
7963,2021-11-21,167
7975,2023-12-21,167
7976,2021-02-12,168
7977,2021-03-12,168
7978,2021-04-12,168
7979,2021-05-12,168
7980,2021-06-12,168
7981,2021-07-12,168
7982,2021-08-12,168
7983,2021-09-12,168
7984,2021-10-12,168
7985,2021-11-12,168
7986,2023-12-12,168
7987,2021-08-12,169
7988,2021-09-12,169
7989,2021-10-12,169
7990,2021-11-12,169
7991,2023-12-12,169
7992,2020-06-02,170
7993,2020-07-02,170
7994,2020-08-02,170
7995,2020-09-02,170
7996,2020-10-02,170
7997,2020-11-02,170
7998,2020-12-02,170
7999,2021-01-02,170
8000,2021-02-02,170
8001,2021-03-02,170
8002,2021-04-02,170
8003,2021-05-02,170
8004,2021-06-02,170
8005,2021-07-02,170
8006,2021-08-02,170
8007,2021-09-02,170
8008,2021-10-02,170
8009,2021-11-02,170
8010,2023-12-02,170
8011,2021-11-19,171
8012,2023-12-19,171
8013,2021-04-22,172
8014,2021-05-22,172
8015,2021-06-22,172
8016,2021-07-22,172
8017,2021-08-22,172
8018,2021-09-22,172
8019,2021-10-22,172
8020,2021-11-22,172
8021,2023-12-22,172
8024,2020-11-20,173
8025,2020-12-20,173
8026,2021-01-20,173
8027,2021-02-20,173
8028,2021-03-20,173
8029,2021-04-20,173
8030,2021-05-20,173
8031,2021-06-20,173
8032,2021-07-20,173
8033,2021-08-20,173
8022,2021-09-20,173
8034,2021-10-20,173
8023,2021-11-20,173
8035,2023-12-20,173
8036,2020-08-12,174
8037,2020-09-12,174
8038,2020-10-12,174
8039,2020-11-12,174
8040,2020-12-12,174
8041,2021-01-12,174
8042,2021-02-12,174
8043,2021-03-12,174
8044,2021-04-12,174
8045,2021-05-12,174
8046,2021-06-12,174
8047,2021-07-12,174
8048,2021-08-12,174
8049,2021-09-12,174
8050,2021-10-12,174
8051,2021-11-12,174
8052,2023-12-12,174
8053,2021-08-04,175
8054,2021-09-04,175
8055,2021-10-04,175
8056,2021-11-04,175
8057,2023-12-04,175
8058,2020-08-06,176
8059,2020-09-06,176
8060,2020-10-06,176
8061,2020-11-06,176
8062,2020-12-06,176
8063,2021-01-06,176
8064,2021-02-06,176
8065,2021-03-06,176
8066,2021-04-06,176
8067,2021-05-06,176
8068,2021-06-06,176
8069,2021-07-06,176
8070,2021-08-06,176
8071,2021-09-06,176
8072,2021-10-06,176
8073,2021-11-06,176
8074,2023-12-06,176
8075,2021-07-09,177
8076,2023-08-09,177
8077,2021-03-28,178
8078,2021-04-28,178
8079,2021-05-28,178
8080,2021-06-28,178
8081,2021-07-28,178
8082,2021-08-28,178
8083,2021-09-28,178
8084,2023-10-28,178
8085,2020-12-04,179
8086,2021-01-04,179
8087,2021-02-04,179
8088,2021-03-04,179
8089,2021-04-04,179
8090,2021-05-04,179
8091,2023-06-04,179
8100,2020-05-28,180
8101,2020-06-28,180
8102,2020-07-28,180
8103,2020-08-28,180
8092,2020-09-28,180
8104,2020-10-28,180
8093,2020-11-28,180
8105,2020-12-28,180
8094,2021-01-28,180
8106,2021-02-28,180
8095,2021-03-28,180
8107,2021-04-28,180
8096,2021-05-28,180
8108,2021-06-28,180
8097,2021-07-28,180
8109,2021-08-28,180
8098,2021-09-28,180
8110,2021-10-28,180
8099,2021-11-28,180
8111,2023-12-28,180
8112,2021-09-10,181
8113,2021-10-10,181
8114,2021-11-10,181
8115,2023-12-10,181
8116,2021-01-25,182
8117,2021-02-25,182
8118,2021-03-25,182
8119,2021-04-25,182
8120,2021-05-25,182
8121,2021-06-25,182
8122,2021-07-25,182
8123,2021-08-25,182
8124,2021-09-25,182
8125,2021-10-25,182
8126,2021-11-25,182
8127,2023-12-25,182
8134,2020-07-20,183
8128,2020-08-20,183
8129,2020-09-20,183
8130,2020-10-20,183
8131,2020-11-20,183
8132,2020-12-20,183
8133,2023-01-20,183
8135,2021-05-25,184
8136,2021-06-25,184
8137,2023-07-25,184
8138,2021-01-09,185
8139,2021-02-09,185
8140,2021-03-09,185
8141,2021-04-09,185
8142,2021-05-09,185
8143,2021-06-09,185
8144,2021-07-09,185
8145,2021-08-09,185
8146,2021-09-09,185
8147,2021-10-09,185
8148,2023-11-09,185
8149,2020-11-07,186
8150,2020-12-07,186
8151,2021-01-07,186
8152,2021-02-07,186
8153,2021-03-07,186
8154,2021-04-07,186
8155,2021-05-07,186
8156,2021-06-07,186
8157,2021-07-07,186
8158,2021-08-07,186
8159,2021-09-07,186
8160,2021-10-07,186
8161,2021-11-07,186
8162,2023-12-07,186
8167,2020-09-24,187
8168,2020-10-24,187
8169,2020-11-24,187
8170,2020-12-24,187
8171,2021-01-24,187
8172,2021-02-24,187
8173,2021-03-24,187
8174,2021-04-24,187
8163,2021-05-24,187
8175,2021-06-24,187
8164,2021-07-24,187
8176,2021-08-24,187
8165,2021-09-24,187
8177,2021-10-24,187
8166,2021-11-24,187
8178,2023-12-24,187
8179,2020-10-11,188
8180,2020-11-11,188
8181,2020-12-11,188
8182,2021-01-11,188
8183,2021-02-11,188
8184,2021-03-11,188
8185,2021-04-11,188
8186,2021-05-11,188
8187,2021-06-11,188
8188,2021-07-11,188
8189,2021-08-11,188
8190,2021-09-11,188
8191,2021-10-11,188
8192,2021-11-11,188
8193,2023-12-11,188
8194,2021-07-13,189
8195,2021-08-13,189
8196,2021-09-13,189
8197,2021-10-13,189
8198,2021-11-13,189
8199,2023-12-13,189
8200,2021-03-10,190
8201,2021-04-10,190
8202,2021-05-10,190
8203,2021-06-10,190
8204,2021-07-10,190
8205,2021-08-10,190
8206,2021-09-10,190
8207,2021-10-10,190
8208,2021-11-10,190
8209,2023-12-10,190
8210,2021-05-30,191
8211,2021-06-30,191
8212,2021-07-30,191
8213,2021-08-30,191
8214,2021-09-30,191
8215,2021-10-30,191
8216,2021-11-30,191
8217,2023-12-30,191
8218,2020-07-07,192
8219,2020-08-07,192
8220,2020-09-07,192
8221,2020-10-07,192
8222,2020-11-07,192
8223,2020-12-07,192
8224,2021-01-07,192
8225,2021-02-07,192
8226,2021-03-07,192
8227,2021-04-07,192
8228,2021-05-07,192
8229,2021-06-07,192
8230,2021-07-07,192
8231,2021-08-07,192
8232,2021-09-07,192
8233,2021-10-07,192
8234,2021-11-07,192
8235,2023-12-07,192
8236,2021-04-06,193
8237,2021-05-06,193
8238,2021-06-06,193
8239,2021-07-06,193
8240,2021-08-06,193
8241,2021-09-06,193
8242,2021-10-06,193
8243,2021-11-06,193
8244,2023-12-06,193
8245,2021-01-07,194
8246,2021-02-07,194
8247,2021-03-07,194
8248,2021-04-07,194
8249,2021-05-07,194
8250,2021-06-07,194
8251,2021-07-07,194
8252,2021-08-07,194
8253,2021-09-07,194
8254,2021-10-07,194
8255,2021-11-07,194
8256,2023-12-07,194
8265,2020-05-20,195
8266,2020-06-20,195
8267,2020-07-20,195
8268,2020-08-20,195
8257,2020-09-20,195
8269,2020-10-20,195
8258,2020-11-20,195
8270,2020-12-20,195
8259,2021-01-20,195
8260,2021-02-20,195
8261,2021-03-20,195
8262,2021-04-20,195
8263,2021-05-20,195
8264,2023-06-20,195
8271,2021-06-25,196
8272,2021-07-25,196
8273,2021-08-25,196
8274,2021-09-25,196
8275,2021-10-25,196
8276,2021-11-25,196
8277,2023-12-25,196
8278,2021-09-27,197
8279,2021-10-27,197
8280,2021-11-27,197
8281,2023-12-27,197
8282,2021-09-12,198
8283,2021-10-12,198
8284,2023-11-12,198
8287,2020-11-18,199
8288,2020-12-18,199
8289,2021-01-18,199
8290,2021-02-18,199
8291,2021-03-18,199
8292,2021-04-18,199
8293,2021-05-18,199
8294,2021-06-18,199
8295,2021-07-18,199
8296,2021-08-18,199
8285,2021-09-18,199
8297,2021-10-18,199
8286,2021-11-18,199
8298,2023-12-18,199
8299,2020-08-01,200
8300,2020-09-01,200
8301,2020-10-01,200
8302,2020-11-01,200
8303,2020-12-01,200
8304,2021-01-01,200
8305,2021-02-01,200
8306,2021-03-01,200
8307,2021-04-01,200
8308,2021-05-01,200
8309,2021-06-01,200
8310,2021-07-01,200
8311,2021-08-01,200
8312,2021-09-01,200
8313,2021-10-01,200
8314,2021-11-01,200
8315,2023-12-01,200
8316,2020-12-01,201
8317,2021-01-01,201
8318,2021-02-01,201
8319,2021-03-01,201
8320,2021-04-01,201
8321,2021-05-01,201
8322,2021-06-01,201
8323,2021-07-01,201
8324,2021-08-01,201
8325,2021-09-01,201
8326,2021-10-01,201
8327,2021-11-01,201
8328,2023-12-01,201
8329,2021-06-25,202
8330,2021-07-25,202
8331,2021-08-25,202
8332,2021-09-25,202
8333,2021-10-25,202
8334,2021-11-25,202
8335,2023-12-25,202
8338,2020-12-31,203
8339,2021-01-31,203
8340,2021-02-28,203
8341,2021-03-28,203
8342,2021-04-28,203
8343,2021-05-28,203
8344,2021-06-28,203
8345,2021-07-28,203
8346,2021-08-28,203
8347,2021-09-28,203
8337,2021-10-28,203
8336,2023-11-28,203
8348,2021-11-05,204
8349,2023-12-05,204
8350,2021-05-29,205
8351,2021-06-29,205
8352,2021-07-29,205
8353,2021-08-29,205
8354,2021-09-29,205
8355,2021-10-29,205
8356,2021-11-29,205
8357,2023-12-29,205
8365,2020-06-13,206
8366,2020-07-13,206
8367,2020-08-13,206
8368,2020-09-13,206
8369,2020-10-13,206
8358,2020-11-13,206
8370,2020-12-13,206
8359,2021-01-13,206
8371,2021-02-13,206
8360,2021-03-13,206
8372,2021-04-13,206
8361,2021-05-13,206
8373,2021-06-13,206
8362,2021-07-13,206
8374,2021-08-13,206
8363,2021-09-13,206
8375,2021-10-13,206
8364,2021-11-13,206
8376,2023-12-13,206
8377,2021-11-27,207
8378,2023-12-27,207
8383,2020-09-21,208
8384,2020-10-21,208
8385,2020-11-21,208
8386,2020-12-21,208
8387,2021-01-21,208
8388,2021-02-21,208
8389,2021-03-21,208
8390,2021-04-21,208
8379,2021-05-21,208
8391,2021-06-21,208
8380,2021-07-21,208
8392,2021-08-21,208
8381,2021-09-21,208
8393,2021-10-21,208
8382,2021-11-21,208
8394,2023-12-21,208
8395,2021-04-23,209
8396,2021-05-23,209
8397,2021-06-23,209
8398,2021-07-23,209
8399,2021-08-23,209
8400,2021-09-23,209
8401,2021-10-23,209
8402,2023-11-23,209
8403,2021-11-10,210
8404,2023-12-10,210
8405,2021-09-29,211
8406,2021-10-29,211
8407,2021-11-29,211
8408,2023-12-29,211
8409,2021-11-14,212
8410,2023-12-14,212
8411,2023-11-22,213
8412,2020-07-07,214
8413,2020-08-07,214
8414,2020-09-07,214
8415,2020-10-07,214
8416,2020-11-07,214
8417,2020-12-07,214
8418,2021-01-07,214
8419,2021-02-07,214
8420,2021-03-07,214
8421,2021-04-07,214
8422,2021-05-07,214
8423,2021-06-07,214
8424,2021-07-07,214
8425,2021-08-07,214
8426,2021-09-07,214
8427,2021-10-07,214
8428,2021-11-07,214
8429,2023-12-07,214
8430,2021-04-12,215
8431,2021-05-12,215
8432,2021-06-12,215
8433,2021-07-12,215
8434,2021-08-12,215
8435,2021-09-12,215
8436,2021-10-12,215
8437,2021-11-12,215
8438,2023-12-12,215
8439,2020-06-09,216
8440,2020-07-09,216
8441,2020-08-09,216
8442,2020-09-09,216
8443,2020-10-09,216
8444,2020-11-09,216
8445,2020-12-09,216
8446,2021-01-09,216
8447,2021-02-09,216
8448,2021-03-09,216
8449,2021-04-09,216
8450,2021-05-09,216
8451,2021-06-09,216
8452,2021-07-09,216
8453,2021-08-09,216
8454,2021-09-09,216
8455,2021-10-09,216
8456,2021-11-09,216
8457,2023-12-09,216
8458,2020-08-01,217
8459,2020-09-01,217
8460,2020-10-01,217
8461,2020-11-01,217
8462,2020-12-01,217
8463,2021-01-01,217
8464,2021-02-01,217
8465,2021-03-01,217
8466,2021-04-01,217
8467,2021-05-01,217
8468,2021-06-01,217
8469,2021-07-01,217
8470,2021-08-01,217
8471,2021-09-01,217
8472,2021-10-01,217
8473,2021-11-01,217
8474,2023-12-01,217
8475,2023-12-07,218
8484,2020-05-27,219
8485,2020-06-27,219
8486,2020-07-27,219
8487,2020-08-27,219
8476,2020-09-27,219
8488,2020-10-27,219
8477,2020-11-27,219
8489,2020-12-27,219
8478,2021-01-27,219
8490,2021-02-27,219
8479,2021-03-27,219
8491,2021-04-27,219
8480,2021-05-27,219
8492,2021-06-27,219
8481,2021-07-27,219
8493,2021-08-27,219
8482,2021-09-27,219
8494,2021-10-27,219
8483,2021-11-27,219
8495,2023-12-27,219
8496,2021-02-10,220
8497,2021-03-10,220
8498,2021-04-10,220
8499,2021-05-10,220
8500,2021-06-10,220
8501,2021-07-10,220
8502,2021-08-10,220
8503,2021-09-10,220
8504,2021-10-10,220
8505,2021-11-10,220
8506,2023-12-10,220
8507,2020-06-09,221
8508,2020-07-09,221
8509,2020-08-09,221
8510,2020-09-09,221
8511,2023-10-09,221
8512,2023-12-14,222
8513,2021-07-05,223
8514,2021-08-05,223
8515,2021-09-05,223
8516,2021-10-05,223
8517,2021-11-05,223
8518,2023-12-05,223
8519,2021-07-22,224
8520,2021-08-22,224
8521,2021-09-22,224
8522,2021-10-22,224
8523,2021-11-22,224
8524,2023-12-22,224
8526,2020-12-28,225
8527,2021-01-28,225
8528,2021-02-28,225
8529,2021-03-28,225
8530,2021-04-28,225
8531,2021-05-28,225
8532,2021-06-28,225
8533,2021-07-28,225
8534,2021-08-28,225
8535,2021-09-28,225
8536,2021-10-28,225
8525,2021-11-28,225
8537,2023-12-28,225
8538,2021-02-15,226
8539,2021-03-15,226
8540,2021-04-15,226
8541,2021-05-15,226
8542,2021-06-15,226
8543,2021-07-15,226
8544,2021-08-15,226
8545,2021-09-15,226
8546,2021-10-15,226
8547,2021-11-15,226
8548,2023-12-15,226
8549,2021-03-25,227
8550,2021-04-25,227
8551,2021-05-25,227
8552,2021-06-25,227
8553,2021-07-25,227
8554,2021-08-25,227
8555,2021-09-25,227
8556,2021-10-25,227
8557,2021-11-25,227
8558,2023-12-25,227
8559,2021-04-15,228
8560,2021-05-15,228
8561,2021-06-15,228
8562,2021-07-15,228
8563,2021-08-15,228
8564,2021-09-15,228
8565,2021-10-15,228
8566,2021-11-15,228
8567,2023-12-15,228
8575,2020-07-29,229
8576,2020-08-29,229
8577,2020-09-29,229
8578,2020-10-29,229
8579,2020-11-29,229
8580,2020-12-29,229
8581,2021-01-29,229
8582,2021-02-28,229
8583,2021-03-28,229
8584,2021-04-28,229
8585,2021-05-28,229
8574,2021-06-28,229
8568,2021-07-28,229
8569,2021-08-28,229
8570,2021-09-28,229
8571,2021-10-28,229
8572,2021-11-28,229
8573,2023-12-28,229
8589,2020-10-17,230
8590,2020-11-17,230
8591,2020-12-17,230
8592,2021-01-17,230
8593,2021-02-17,230
8594,2021-03-17,230
8595,2021-04-17,230
8596,2021-05-17,230
8597,2021-06-17,230
8586,2021-07-17,230
8598,2021-08-17,230
8587,2021-09-17,230
8599,2021-10-17,230
8588,2021-11-17,230
8600,2023-12-17,230
8601,2021-06-30,231
8602,2021-07-30,231
8603,2021-08-30,231
8604,2021-09-30,231
8605,2021-10-30,231
8606,2021-11-30,231
8607,2023-12-30,231
8608,2020-05-05,232
8609,2020-06-05,232
8610,2020-07-05,232
8611,2020-08-05,232
8612,2020-09-05,232
8613,2020-10-05,232
8614,2020-11-05,232
8615,2020-12-05,232
8616,2021-01-05,232
8617,2021-02-05,232
8618,2021-03-05,232
8619,2021-04-05,232
8620,2021-05-05,232
8621,2021-06-05,232
8622,2021-07-05,232
8623,2021-08-05,232
8624,2021-09-05,232
8625,2021-10-05,232
8626,2021-11-05,232
8627,2023-12-05,232
8628,2021-06-04,233
8629,2023-07-04,233
8630,2021-02-13,234
8631,2021-03-13,234
8632,2021-04-13,234
8633,2021-05-13,234
8634,2021-06-13,234
8635,2021-07-13,234
8636,2021-08-13,234
8637,2021-09-13,234
8638,2021-10-13,234
8639,2021-11-13,234
8640,2023-12-13,234
8641,2021-07-21,235
8642,2021-08-21,235
8643,2021-09-21,235
8644,2021-10-21,235
8645,2021-11-21,235
8646,2023-12-21,235
8647,2021-11-14,236
8648,2023-12-14,236
8653,2020-09-28,237
8654,2020-10-28,237
8655,2020-11-28,237
8656,2020-12-28,237
8657,2021-01-28,237
8658,2021-02-28,237
8659,2021-03-28,237
8649,2021-04-28,237
8650,2021-05-28,237
8651,2021-06-28,237
8652,2023-07-28,237
8660,2021-03-01,238
8661,2021-04-01,238
8662,2021-05-01,238
8663,2021-06-01,238
8664,2021-07-01,238
8665,2021-08-01,238
8666,2021-09-01,238
8667,2021-10-01,238
8668,2021-11-01,238
8669,2023-12-01,238
8670,2021-01-16,239
8671,2021-02-16,239
8672,2021-03-16,239
8673,2021-04-16,239
8674,2021-05-16,239
8675,2021-06-16,239
8676,2021-07-16,239
8677,2021-08-16,239
8678,2021-09-16,239
8679,2021-10-16,239
8680,2021-11-16,239
8681,2023-12-16,239
8682,2021-11-24,240
8683,2023-12-24,240
8684,2021-05-30,241
8685,2021-06-30,241
8686,2021-07-30,241
8687,2021-08-30,241
8688,2023-09-30,241
8689,2021-10-29,242
8690,2021-11-29,242
8691,2023-12-29,242
8692,2021-04-17,243
8693,2021-05-17,243
8694,2021-06-17,243
8695,2021-07-17,243
8696,2021-08-17,243
